ID,NAME,LAT,LONG,ELEVATION
5187,pcp-73.75-9.05,-9.05,-73.75,203
5188,pcp-73.65-9.05,-9.05,-73.65,197
5189,pcp-73.55-9.05,-9.05,-73.55,199
5190,pcp-73.45-9.05,-9.05,-73.45,236
5191,pcp-73.35-9.05,-9.05,-73.35,232
5192,pcp-73.25-9.05,-9.05,-73.25,227
5193,pcp-73.15-9.05,-9.05,-73.15,230
5194,pcp-73.05-9.05,-9.05,-73.05,266
5195,pcp-72.95-9.05,-9.05,-72.95,273
5196,pcp-78.55-9.15,-9.15,-78.55,7
5197,pcp-78.45-9.15,-9.15,-78.45,64
5198,pcp-78.35-9.15,-9.15,-78.35,200
5199,pcp-78.25-9.15,-9.15,-78.25,320
5200,pcp-78.15-9.15,-9.15,-78.15,777
5201,pcp-78.05-9.15,-9.15,-78.05,2172
5202,pcp-77.95-9.15,-9.15,-77.95,3851
5203,pcp-77.85-9.15,-9.15,-77.85,4164
5204,pcp-77.75-9.15,-9.15,-77.75,2520
5205,pcp-77.65-9.15,-9.15,-77.65,3613
5206,pcp-77.55-9.15,-9.15,-77.55,4157
5207,pcp-77.45-9.15,-9.15,-77.45,4664
5208,pcp-77.35-9.15,-9.15,-77.35,3305
5209,pcp-77.25-9.15,-9.15,-77.25,4202
5210,pcp-77.15-9.15,-9.15,-77.15,4275
5211,pcp-77.05-9.15,-9.15,-77.05,3887
5212,pcp-76.95-9.15,-9.15,-76.95,2337
5213,pcp-76.85-9.15,-9.15,-76.85,3993
5214,pcp-76.75-9.15,-9.15,-76.75,2763
5215,pcp-76.65-9.15,-9.15,-76.65,2596
5216,pcp-76.55-9.15,-9.15,-76.55,2077
5217,pcp-76.45-9.15,-9.15,-76.45,1524
5218,pcp-76.35-9.15,-9.15,-76.35,1982
5219,pcp-76.25-9.15,-9.15,-76.25,1491
5220,pcp-76.15-9.15,-9.15,-76.15,1169
5221,pcp-76.05-9.15,-9.15,-76.05,598
5222,pcp-75.95-9.15,-9.15,-75.95,762
5223,pcp-75.85-9.15,-9.15,-75.85,1340
5224,pcp-75.75-9.15,-9.15,-75.75,874
5225,pcp-75.65-9.15,-9.15,-75.65,1498
5226,pcp-75.55-9.15,-9.15,-75.55,333
5227,pcp-75.45-9.15,-9.15,-75.45,404
5228,pcp-75.35-9.15,-9.15,-75.35,279
5229,pcp-75.25-9.15,-9.15,-75.25,258
5230,pcp-75.15-9.15,-9.15,-75.15,234
5231,pcp-75.05-9.15,-9.15,-75.05,215
5232,pcp-74.95-9.15,-9.15,-74.95,215
5233,pcp-74.85-9.15,-9.15,-74.85,219
5234,pcp-74.75-9.15,-9.15,-74.75,431
5235,pcp-74.65-9.15,-9.15,-74.65,869
5236,pcp-74.55-9.15,-9.15,-74.55,189
5237,pcp-74.45-9.15,-9.15,-74.45,160
5238,pcp-74.35-9.15,-9.15,-74.35,167
5239,pcp-74.25-9.15,-9.15,-74.25,162
5240,pcp-74.15-9.15,-9.15,-74.15,183
5241,pcp-74.05-9.15,-9.15,-74.05,182
5242,pcp-73.95-9.15,-9.15,-73.95,187
5243,pcp-73.85-9.15,-9.15,-73.85,195
5244,pcp-73.75-9.15,-9.15,-73.75,197
5245,pcp-73.65-9.15,-9.15,-73.65,211
5246,pcp-73.55-9.15,-9.15,-73.55,228
5247,pcp-73.45-9.15,-9.15,-73.45,246
5248,pcp-73.35-9.15,-9.15,-73.35,236
5249,pcp-73.25-9.15,-9.15,-73.25,277
5250,pcp-73.15-9.15,-9.15,-73.15,253
5251,pcp-73.05-9.15,-9.15,-73.05,270
5252,pcp-78.45-9.25,-9.25,-78.45,29
5253,pcp-78.35-9.25,-9.25,-78.35,268
5254,pcp-78.25-9.25,-9.25,-78.25,368
5255,pcp-78.15-9.25,-9.25,-78.15,1311
5256,pcp-78.05-9.25,-9.25,-78.05,2800
5257,pcp-77.95-9.25,-9.25,-77.95,4484
5258,pcp-77.85-9.25,-9.25,-77.85,4270
5259,pcp-77.75-9.25,-9.25,-77.75,3596
5260,pcp-77.65-9.25,-9.25,-77.65,2811
5261,pcp-77.55-9.25,-9.25,-77.55,4072
5262,pcp-77.45-9.25,-9.25,-77.45,4756
5263,pcp-77.35-9.25,-9.25,-77.35,4664
5264,pcp-77.25-9.25,-9.25,-77.25,4388
5265,pcp-77.15-9.25,-9.25,-77.15,3986
5266,pcp-77.05-9.25,-9.25,-77.05,4250
5267,pcp-76.95-9.25,-9.25,-76.95,3235
5268,pcp-76.85-9.25,-9.25,-76.85,4504
5269,pcp-76.75-9.25,-9.25,-76.75,4047
5270,pcp-76.65-9.25,-9.25,-76.65,3444
5271,pcp-76.55-9.25,-9.25,-76.55,1503
5272,pcp-76.45-9.25,-9.25,-76.45,1890
5273,pcp-76.35-9.25,-9.25,-76.35,1080
5274,pcp-76.25-9.25,-9.25,-76.25,1640
5275,pcp-76.15-9.25,-9.25,-76.15,1236
5276,pcp-76.05-9.25,-9.25,-76.05,1022
5277,pcp-75.95-9.25,-9.25,-75.95,747
5278,pcp-75.85-9.25,-9.25,-75.85,924
5279,pcp-75.75-9.25,-9.25,-75.75,1741
5280,pcp-75.65-9.25,-9.25,-75.65,1993
5281,pcp-75.55-9.25,-9.25,-75.55,506
5282,pcp-75.45-9.25,-9.25,-75.45,443
5283,pcp-75.35-9.25,-9.25,-75.35,306
5284,pcp-75.25-9.25,-9.25,-75.25,283
5285,pcp-75.15-9.25,-9.25,-75.15,247
5286,pcp-75.05-9.25,-9.25,-75.05,263
5287,pcp-74.95-9.25,-9.25,-74.95,203
5288,pcp-74.85-9.25,-9.25,-74.85,272
5289,pcp-74.75-9.25,-9.25,-74.75,586
5290,pcp-74.65-9.25,-9.25,-74.65,1181
5291,pcp-74.55-9.25,-9.25,-74.55,424
5292,pcp-74.45-9.25,-9.25,-74.45,166
5293,pcp-74.35-9.25,-9.25,-74.35,166
5294,pcp-74.25-9.25,-9.25,-74.25,170
5295,pcp-74.15-9.25,-9.25,-74.15,189
5296,pcp-74.05-9.25,-9.25,-74.05,181
5297,pcp-73.95-9.25,-9.25,-73.95,188
5298,pcp-73.85-9.25,-9.25,-73.85,207
5299,pcp-73.75-9.25,-9.25,-73.75,207
5300,pcp-73.65-9.25,-9.25,-73.65,220
5301,pcp-73.55-9.25,-9.25,-73.55,258
5302,pcp-73.45-9.25,-9.25,-73.45,297
5303,pcp-73.35-9.25,-9.25,-73.35,256
5304,pcp-73.25-9.25,-9.25,-73.25,275
5305,pcp-73.15-9.25,-9.25,-73.15,284
5306,pcp-78.35-9.35,-9.35,-78.35,66
5307,pcp-78.25-9.35,-9.35,-78.25,311
5308,pcp-78.15-9.35,-9.35,-78.15,575
5309,pcp-78.05-9.35,-9.35,-78.05,1342
5310,pcp-77.95-9.35,-9.35,-77.95,3185
5311,pcp-77.85-9.35,-9.35,-77.85,4612
5312,pcp-77.75-9.35,-9.35,-77.75,4548
5313,pcp-77.65-9.35,-9.35,-77.65,4097
5314,pcp-77.55-9.35,-9.35,-77.55,3296
5315,pcp-77.45-9.35,-9.35,-77.45,4939
5316,pcp-77.35-9.35,-9.35,-77.35,4549
5317,pcp-77.25-9.35,-9.35,-77.25,4604
5318,pcp-77.15-9.35,-9.35,-77.15,3264
5319,pcp-77.05-9.35,-9.35,-77.05,2933
5320,pcp-76.95-9.35,-9.35,-76.95,4379
5321,pcp-76.85-9.35,-9.35,-76.85,4289
5322,pcp-76.75-9.35,-9.35,-76.75,2908
5323,pcp-76.65-9.35,-9.35,-76.65,3931
5324,pcp-76.55-9.35,-9.35,-76.55,3090
5325,pcp-76.45-9.35,-9.35,-76.45,2784
5326,pcp-76.35-9.35,-9.35,-76.35,2311
5327,pcp-76.25-9.35,-9.35,-76.25,2154
5328,pcp-76.15-9.35,-9.35,-76.15,1173
5329,pcp-76.05-9.35,-9.35,-76.05,831
5330,pcp-75.95-9.35,-9.35,-75.95,1369
5331,pcp-75.85-9.35,-9.35,-75.85,1114
5332,pcp-75.75-9.35,-9.35,-75.75,1269
5333,pcp-75.65-9.35,-9.35,-75.65,1521
5334,pcp-75.55-9.35,-9.35,-75.55,585
5335,pcp-75.45-9.35,-9.35,-75.45,398
5336,pcp-75.35-9.35,-9.35,-75.35,265
5337,pcp-75.25-9.35,-9.35,-75.25,271
5338,pcp-75.15-9.35,-9.35,-75.15,234
5339,pcp-75.05-9.35,-9.35,-75.05,261
5340,pcp-74.95-9.35,-9.35,-74.95,215
5341,pcp-74.85-9.35,-9.35,-74.85,487
5342,pcp-74.75-9.35,-9.35,-74.75,1693
5343,pcp-74.65-9.35,-9.35,-74.65,1510
5344,pcp-74.55-9.35,-9.35,-74.55,486
5345,pcp-74.45-9.35,-9.35,-74.45,191
5346,pcp-74.35-9.35,-9.35,-74.35,174
5347,pcp-74.25-9.35,-9.35,-74.25,174
5348,pcp-74.15-9.35,-9.35,-74.15,164
5349,pcp-74.05-9.35,-9.35,-74.05,190
5350,pcp-73.95-9.35,-9.35,-73.95,200
5351,pcp-73.85-9.35,-9.35,-73.85,217
5352,pcp-73.75-9.35,-9.35,-73.75,231
5353,pcp-73.65-9.35,-9.35,-73.65,252
5354,pcp-73.55-9.35,-9.35,-73.55,279
5355,pcp-73.45-9.35,-9.35,-73.45,258
5356,pcp-73.35-9.35,-9.35,-73.35,289
5357,pcp-73.25-9.35,-9.35,-73.25,267
5358,pcp-73.15-9.35,-9.35,-73.15,304
5359,pcp-78.35-9.45,-9.45,-78.35,13
5360,pcp-78.25-9.45,-9.45,-78.25,147
5361,pcp-78.15-9.45,-9.45,-78.15,335
5362,pcp-78.05-9.45,-9.45,-78.05,1636
5363,pcp-77.95-9.45,-9.45,-77.95,2247
5364,pcp-77.85-9.45,-9.45,-77.85,3715
5365,pcp-77.75-9.45,-9.45,-77.75,4515
5366,pcp-77.65-9.45,-9.45,-77.65,4601
5367,pcp-77.55-9.45,-9.45,-77.55,3000
5368,pcp-77.45-9.45,-9.45,-77.45,4568
5369,pcp-77.35-9.45,-9.45,-77.35,4496
5370,pcp-77.25-9.45,-9.45,-77.25,4878
5371,pcp-77.15-9.45,-9.45,-77.15,3265
5372,pcp-77.05-9.45,-9.45,-77.05,4267
5373,pcp-76.95-9.45,-9.45,-76.95,4262
5374,pcp-76.85-9.45,-9.45,-76.85,4000
5375,pcp-76.75-9.45,-9.45,-76.75,3588
5376,pcp-76.65-9.45,-9.45,-76.65,4218
5377,pcp-76.55-9.45,-9.45,-76.55,3526
5378,pcp-76.45-9.45,-9.45,-76.45,3598
5379,pcp-76.35-9.45,-9.45,-76.35,3688
5380,pcp-76.25-9.45,-9.45,-76.25,3310
5381,pcp-76.15-9.45,-9.45,-76.15,2049
5382,pcp-76.05-9.45,-9.45,-76.05,1962
5383,pcp-75.95-9.45,-9.45,-75.95,1097
5384,pcp-75.85-9.45,-9.45,-75.85,1839
5385,pcp-75.75-9.45,-9.45,-75.75,2204
5386,pcp-75.65-9.45,-9.45,-75.65,1957
5387,pcp-75.55-9.45,-9.45,-75.55,682
5388,pcp-75.45-9.45,-9.45,-75.45,316
5389,pcp-75.35-9.45,-9.45,-75.35,278
5390,pcp-75.25-9.45,-9.45,-75.25,261
5391,pcp-75.15-9.45,-9.45,-75.15,259
5392,pcp-75.05-9.45,-9.45,-75.05,244
5393,pcp-74.95-9.45,-9.45,-74.95,210
5394,pcp-74.85-9.45,-9.45,-74.85,343
5395,pcp-74.75-9.45,-9.45,-74.75,938
5396,pcp-74.65-9.45,-9.45,-74.65,1812
5397,pcp-74.55-9.45,-9.45,-74.55,713
5398,pcp-74.45-9.45,-9.45,-74.45,231
5399,pcp-74.35-9.45,-9.45,-74.35,167
5400,pcp-74.25-9.45,-9.45,-74.25,173
5401,pcp-74.15-9.45,-9.45,-74.15,174
5402,pcp-74.05-9.45,-9.45,-74.05,188
5403,pcp-73.95-9.45,-9.45,-73.95,204
5404,pcp-73.85-9.45,-9.45,-73.85,221
5405,pcp-73.75-9.45,-9.45,-73.75,243
5406,pcp-73.65-9.45,-9.45,-73.65,257
5407,pcp-73.55-9.45,-9.45,-73.55,307
5408,pcp-73.45-9.45,-9.45,-73.45,316
5409,pcp-73.35-9.45,-9.45,-73.35,303
5410,pcp-73.25-9.45,-9.45,-73.25,306
5411,pcp-73.15-9.45,-9.45,-73.15,315
5412,pcp-73.05-9.45,-9.45,-73.05,286
5413,pcp-72.95-9.45,-9.45,-72.95,287
5414,pcp-72.85-9.45,-9.45,-72.85,317
5415,pcp-72.75-9.45,-9.45,-72.75,252
5416,pcp-72.65-9.45,-9.45,-72.65,254
5417,pcp-70.55-9.45,-9.45,-70.55,252
5418,pcp-78.35-9.55,-9.55,-78.35,313
5419,pcp-78.25-9.55,-9.55,-78.25,282
5420,pcp-78.15-9.55,-9.55,-78.15,416
5421,pcp-78.05-9.55,-9.55,-78.05,585
5422,pcp-77.95-9.55,-9.55,-77.95,990
5423,pcp-77.85-9.55,-9.55,-77.85,1622
5424,pcp-77.75-9.55,-9.55,-77.75,2763
5425,pcp-77.65-9.55,-9.55,-77.65,3933
5426,pcp-77.55-9.55,-9.55,-77.55,3402
5427,pcp-77.45-9.55,-9.55,-77.45,4036
5428,pcp-77.35-9.55,-9.55,-77.35,5577
5429,pcp-77.25-9.55,-9.55,-77.25,4259
5430,pcp-77.15-9.55,-9.55,-77.15,3788
5431,pcp-77.05-9.55,-9.55,-77.05,4315
5432,pcp-76.95-9.55,-9.55,-76.95,4359
5433,pcp-76.85-9.55,-9.55,-76.85,3877
5434,pcp-76.75-9.55,-9.55,-76.75,3337
5435,pcp-76.65-9.55,-9.55,-76.65,4409
5436,pcp-76.55-9.55,-9.55,-76.55,4541
5437,pcp-76.45-9.55,-9.55,-76.45,3758
5438,pcp-76.35-9.55,-9.55,-76.35,3221
5439,pcp-76.25-9.55,-9.55,-76.25,2519
5440,pcp-76.15-9.55,-9.55,-76.15,3205
5441,pcp-76.05-9.55,-9.55,-76.05,1896
5442,pcp-75.95-9.55,-9.55,-75.95,1302
5443,pcp-75.85-9.55,-9.55,-75.85,2565
5444,pcp-75.75-9.55,-9.55,-75.75,1781
5445,pcp-75.65-9.55,-9.55,-75.65,1491
5446,pcp-75.55-9.55,-9.55,-75.55,949
5447,pcp-75.45-9.55,-9.55,-75.45,344
5448,pcp-75.35-9.55,-9.55,-75.35,318
5449,pcp-75.25-9.55,-9.55,-75.25,263
5450,pcp-75.15-9.55,-9.55,-75.15,270
5451,pcp-75.05-9.55,-9.55,-75.05,225
5452,pcp-74.95-9.55,-9.55,-74.95,250
5453,pcp-74.85-9.55,-9.55,-74.85,296
5454,pcp-74.75-9.55,-9.55,-74.75,604
5455,pcp-74.65-9.55,-9.55,-74.65,1334
5456,pcp-74.55-9.55,-9.55,-74.55,1166
5457,pcp-74.45-9.55,-9.55,-74.45,445
5458,pcp-74.35-9.55,-9.55,-74.35,176
5459,pcp-74.25-9.55,-9.55,-74.25,167
5460,pcp-74.15-9.55,-9.55,-74.15,176
5461,pcp-74.05-9.55,-9.55,-74.05,185
5462,pcp-73.95-9.55,-9.55,-73.95,198
5463,pcp-73.85-9.55,-9.55,-73.85,219
5464,pcp-73.75-9.55,-9.55,-73.75,253
5465,pcp-73.65-9.55,-9.55,-73.65,275
5466,pcp-73.55-9.55,-9.55,-73.55,335
5467,pcp-73.45-9.55,-9.55,-73.45,376
5468,pcp-73.35-9.55,-9.55,-73.35,405
5469,pcp-73.25-9.55,-9.55,-73.25,336
5470,pcp-73.15-9.55,-9.55,-73.15,327
5471,pcp-73.05-9.55,-9.55,-73.05,291
5472,pcp-72.95-9.55,-9.55,-72.95,302
5473,pcp-72.85-9.55,-9.55,-72.85,319
5474,pcp-72.75-9.55,-9.55,-72.75,271
5475,pcp-72.65-9.55,-9.55,-72.65,283
5476,pcp-72.55-9.55,-9.55,-72.55,331
5477,pcp-72.45-9.55,-9.55,-72.45,318
5478,pcp-72.35-9.55,-9.55,-72.35,321
5479,pcp-70.65-9.55,-9.55,-70.65,257
5480,pcp-78.25-9.65,-9.65,-78.25,175
5481,pcp-78.15-9.65,-9.65,-78.15,933
5482,pcp-78.05-9.65,-9.65,-78.05,658
5483,pcp-77.95-9.65,-9.65,-77.95,1982
5484,pcp-77.85-9.65,-9.65,-77.85,3327
5485,pcp-77.75-9.65,-9.65,-77.75,3662
5486,pcp-77.65-9.65,-9.65,-77.65,4485
5487,pcp-77.55-9.65,-9.65,-77.55,4090
5488,pcp-77.45-9.65,-9.65,-77.45,3830
5489,pcp-77.35-9.65,-9.65,-77.35,4112
5490,pcp-77.25-9.65,-9.65,-77.25,4455
5491,pcp-77.15-9.65,-9.65,-77.15,4507
5492,pcp-77.05-9.65,-9.65,-77.05,4622
5493,pcp-76.95-9.65,-9.65,-76.95,4344
5494,pcp-76.85-9.65,-9.65,-76.85,4106
5495,pcp-76.75-9.65,-9.65,-76.75,3699
5496,pcp-76.65-9.65,-9.65,-76.65,4016
5497,pcp-76.55-9.65,-9.65,-76.55,4380
5498,pcp-76.45-9.65,-9.65,-76.45,4126
5499,pcp-76.35-9.65,-9.65,-76.35,4195
5500,pcp-76.25-9.65,-9.65,-76.25,3879
5501,pcp-76.15-9.65,-9.65,-76.15,2774
5502,pcp-76.05-9.65,-9.65,-76.05,2084
5503,pcp-75.95-9.65,-9.65,-75.95,2725
5504,pcp-75.85-9.65,-9.65,-75.85,1207
5505,pcp-75.75-9.65,-9.65,-75.75,1975
5506,pcp-75.65-9.65,-9.65,-75.65,1633
5507,pcp-75.55-9.65,-9.65,-75.55,1203
5508,pcp-75.45-9.65,-9.65,-75.45,381
5509,pcp-75.35-9.65,-9.65,-75.35,335
5510,pcp-75.25-9.65,-9.65,-75.25,303
5511,pcp-75.15-9.65,-9.65,-75.15,316
5512,pcp-75.05-9.65,-9.65,-75.05,276
5513,pcp-74.95-9.65,-9.65,-74.95,242
5514,pcp-74.85-9.65,-9.65,-74.85,271
5515,pcp-74.75-9.65,-9.65,-74.75,574
5516,pcp-74.65-9.65,-9.65,-74.65,1054
5517,pcp-74.55-9.65,-9.65,-74.55,989
5518,pcp-74.45-9.65,-9.65,-74.45,615
5519,pcp-74.35-9.65,-9.65,-74.35,245
5520,pcp-74.25-9.65,-9.65,-74.25,173
5521,pcp-74.15-9.65,-9.65,-74.15,173
5522,pcp-74.05-9.65,-9.65,-74.05,172
5523,pcp-73.95-9.65,-9.65,-73.95,194
5524,pcp-73.85-9.65,-9.65,-73.85,216
5525,pcp-73.75-9.65,-9.65,-73.75,249
5526,pcp-73.65-9.65,-9.65,-73.65,309
5527,pcp-73.55-9.65,-9.65,-73.55,335
5528,pcp-73.45-9.65,-9.65,-73.45,337
5529,pcp-73.35-9.65,-9.65,-73.35,359
5530,pcp-73.25-9.65,-9.65,-73.25,388
5531,pcp-73.15-9.65,-9.65,-73.15,332
5532,pcp-73.05-9.65,-9.65,-73.05,321
5533,pcp-72.95-9.65,-9.65,-72.95,310
5534,pcp-72.85-9.65,-9.65,-72.85,301
5535,pcp-72.75-9.65,-9.65,-72.75,280
5536,pcp-72.65-9.65,-9.65,-72.65,313
5537,pcp-72.55-9.65,-9.65,-72.55,276
5538,pcp-72.45-9.65,-9.65,-72.45,314
5539,pcp-72.35-9.65,-9.65,-72.35,353
5540,pcp-70.75-9.65,-9.65,-70.75,261
5541,pcp-70.65-9.65,-9.65,-70.65,228
5542,pcp-78.25-9.75,-9.75,-78.25,58
5543,pcp-78.15-9.75,-9.75,-78.15,448
5544,pcp-78.05-9.75,-9.75,-78.05,467
5545,pcp-77.95-9.75,-9.75,-77.95,1019
5546,pcp-77.85-9.75,-9.75,-77.85,1775
5547,pcp-77.75-9.75,-9.75,-77.75,4325
5548,pcp-77.65-9.75,-9.75,-77.65,3626
5549,pcp-77.55-9.75,-9.75,-77.55,4510
5550,pcp-77.45-9.75,-9.75,-77.45,3516
5551,pcp-77.35-9.75,-9.75,-77.35,4110
5552,pcp-77.25-9.75,-9.75,-77.25,4975
5553,pcp-77.15-9.75,-9.75,-77.15,4654
5554,pcp-77.05-9.75,-9.75,-77.05,4387
5555,pcp-76.95-9.75,-9.75,-76.95,3823
5556,pcp-76.85-9.75,-9.75,-76.85,4098
5557,pcp-76.75-9.75,-9.75,-76.75,3560
5558,pcp-76.65-9.75,-9.75,-76.65,3346
5559,pcp-76.55-9.75,-9.75,-76.55,4358
5560,pcp-76.45-9.75,-9.75,-76.45,4015
5561,pcp-76.35-9.75,-9.75,-76.35,3787
5562,pcp-76.25-9.75,-9.75,-76.25,3325
5563,pcp-76.15-9.75,-9.75,-76.15,3461
5564,pcp-76.05-9.75,-9.75,-76.05,3334
5565,pcp-75.95-9.75,-9.75,-75.95,3158
5566,pcp-75.85-9.75,-9.75,-75.85,2278
5567,pcp-75.75-9.75,-9.75,-75.75,2072
5568,pcp-75.65-9.75,-9.75,-75.65,2127
5569,pcp-75.55-9.75,-9.75,-75.55,982
5570,pcp-75.45-9.75,-9.75,-75.45,427
5571,pcp-75.35-9.75,-9.75,-75.35,341
5572,pcp-75.25-9.75,-9.75,-75.25,285
5573,pcp-75.15-9.75,-9.75,-75.15,274
5574,pcp-75.05-9.75,-9.75,-75.05,256
5575,pcp-74.95-9.75,-9.75,-74.95,213
5576,pcp-74.85-9.75,-9.75,-74.85,339
5577,pcp-74.75-9.75,-9.75,-74.75,412
5578,pcp-74.65-9.75,-9.75,-74.65,674
5579,pcp-74.55-9.75,-9.75,-74.55,876
5580,pcp-74.45-9.75,-9.75,-74.45,808
5581,pcp-74.35-9.75,-9.75,-74.35,350
5582,pcp-74.25-9.75,-9.75,-74.25,234
5583,pcp-74.15-9.75,-9.75,-74.15,177
5584,pcp-74.05-9.75,-9.75,-74.05,167
5585,pcp-73.95-9.75,-9.75,-73.95,195
5586,pcp-73.85-9.75,-9.75,-73.85,221
5587,pcp-73.75-9.75,-9.75,-73.75,223
5588,pcp-73.65-9.75,-9.75,-73.65,294
5589,pcp-73.55-9.75,-9.75,-73.55,352
5590,pcp-73.45-9.75,-9.75,-73.45,312
5591,pcp-73.35-9.75,-9.75,-73.35,336
5592,pcp-73.25-9.75,-9.75,-73.25,362
5593,pcp-73.15-9.75,-9.75,-73.15,333
5594,pcp-73.05-9.75,-9.75,-73.05,322
5595,pcp-72.95-9.75,-9.75,-72.95,319
5596,pcp-72.85-9.75,-9.75,-72.85,297
5597,pcp-72.75-9.75,-9.75,-72.75,312
5598,pcp-72.65-9.75,-9.75,-72.65,299
5599,pcp-72.55-9.75,-9.75,-72.55,318
5600,pcp-72.45-9.75,-9.75,-72.45,327
5601,pcp-72.35-9.75,-9.75,-72.35,305
5602,pcp-70.95-9.75,-9.75,-70.95,274
5603,pcp-70.85-9.75,-9.75,-70.85,287
5604,pcp-70.75-9.75,-9.75,-70.75,246
5605,pcp-70.65-9.75,-9.75,-70.65,247
5606,pcp-70.55-9.75,-9.75,-70.55,278
5607,pcp-78.15-9.85,-9.85,-78.15,302
5608,pcp-78.05-9.85,-9.85,-78.05,302
5609,pcp-77.95-9.85,-9.85,-77.95,1213
5610,pcp-77.85-9.85,-9.85,-77.85,2919
5611,pcp-77.75-9.85,-9.85,-77.75,1986
5612,pcp-77.65-9.85,-9.85,-77.65,4458
5613,pcp-77.55-9.85,-9.85,-77.55,4530
5614,pcp-77.45-9.85,-9.85,-77.45,4027
5615,pcp-77.35-9.85,-9.85,-77.35,4244
5616,pcp-77.25-9.85,-9.85,-77.25,4951
5617,pcp-77.15-9.85,-9.85,-77.15,4579
5618,pcp-77.05-9.85,-9.85,-77.05,4534
5619,pcp-76.95-9.85,-9.85,-76.95,4105
5620,pcp-76.85-9.85,-9.85,-76.85,3602
5621,pcp-76.75-9.85,-9.85,-76.75,4027
5622,pcp-76.65-9.85,-9.85,-76.65,3794
5623,pcp-76.55-9.85,-9.85,-76.55,3786
5624,pcp-76.45-9.85,-9.85,-76.45,4050
5625,pcp-76.35-9.85,-9.85,-76.35,2965
5626,pcp-76.25-9.85,-9.85,-76.25,2156
5627,pcp-76.15-9.85,-9.85,-76.15,1839
5628,pcp-76.05-9.85,-9.85,-76.05,2411
5629,pcp-75.95-9.85,-9.85,-75.95,2318
5630,pcp-75.85-9.85,-9.85,-75.85,2045
5631,pcp-75.75-9.85,-9.85,-75.75,3477
5632,pcp-75.65-9.85,-9.85,-75.65,1543
5633,pcp-75.55-9.85,-9.85,-75.55,1082
5634,pcp-75.45-9.85,-9.85,-75.45,568
5635,pcp-75.35-9.85,-9.85,-75.35,312
5636,pcp-75.25-9.85,-9.85,-75.25,283
5637,pcp-75.15-9.85,-9.85,-75.15,309
5638,pcp-75.05-9.85,-9.85,-75.05,231
5639,pcp-74.95-9.85,-9.85,-74.95,263
5640,pcp-74.85-9.85,-9.85,-74.85,309
5641,pcp-74.75-9.85,-9.85,-74.75,346
5642,pcp-74.65-9.85,-9.85,-74.65,666
5643,pcp-74.55-9.85,-9.85,-74.55,645
5644,pcp-74.45-9.85,-9.85,-74.45,1213
5645,pcp-74.35-9.85,-9.85,-74.35,540
5646,pcp-74.25-9.85,-9.85,-74.25,253
5647,pcp-74.15-9.85,-9.85,-74.15,160
5648,pcp-74.05-9.85,-9.85,-74.05,169
5649,pcp-73.95-9.85,-9.85,-73.95,169
5650,pcp-73.85-9.85,-9.85,-73.85,218
5651,pcp-73.75-9.85,-9.85,-73.75,268
5652,pcp-73.65-9.85,-9.85,-73.65,302
5653,pcp-73.55-9.85,-9.85,-73.55,368
5654,pcp-73.45-9.85,-9.85,-73.45,335
5655,pcp-73.35-9.85,-9.85,-73.35,350
5656,pcp-73.25-9.85,-9.85,-73.25,343
5657,pcp-73.15-9.85,-9.85,-73.15,352
5658,pcp-73.05-9.85,-9.85,-73.05,337
5659,pcp-72.95-9.85,-9.85,-72.95,318
5660,pcp-72.85-9.85,-9.85,-72.85,323
5661,pcp-72.75-9.85,-9.85,-72.75,267
5662,pcp-72.65-9.85,-9.85,-72.65,294
5663,pcp-72.55-9.85,-9.85,-72.55,319
5664,pcp-72.45-9.85,-9.85,-72.45,312
5665,pcp-72.35-9.85,-9.85,-72.35,344
5666,pcp-72.25-9.85,-9.85,-72.25,370
5667,pcp-71.05-9.85,-9.85,-71.05,324
5668,pcp-70.95-9.85,-9.85,-70.95,291
5669,pcp-70.85-9.85,-9.85,-70.85,246
5670,pcp-70.75-9.85,-9.85,-70.75,290
5671,pcp-70.65-9.85,-9.85,-70.65,286
5672,pcp-78.15-9.95,-9.95,-78.15,173
5673,pcp-78.05-9.95,-9.95,-78.05,404
5674,pcp-77.95-9.95,-9.95,-77.95,406
5675,pcp-77.85-9.95,-9.95,-77.85,601
5676,pcp-77.75-9.95,-9.95,-77.75,1236
5677,pcp-77.65-9.95,-9.95,-77.65,3662
5678,pcp-77.55-9.95,-9.95,-77.55,3755
5679,pcp-77.45-9.95,-9.95,-77.45,4477
5680,pcp-77.35-9.95,-9.95,-77.35,4046
5681,pcp-77.25-9.95,-9.95,-77.25,5445
5682,pcp-77.15-9.95,-9.95,-77.15,4881
5683,pcp-77.05-9.95,-9.95,-77.05,4147
5684,pcp-76.95-9.95,-9.95,-76.95,3893
5685,pcp-76.85-9.95,-9.95,-76.85,3931
5686,pcp-76.75-9.95,-9.95,-76.75,3842
5687,pcp-76.65-9.95,-9.95,-76.65,3410
5688,pcp-76.55-9.95,-9.95,-76.55,4043
5689,pcp-76.45-9.95,-9.95,-76.45,3484
5690,pcp-76.35-9.95,-9.95,-76.35,3104
5691,pcp-76.25-9.95,-9.95,-76.25,1916
5692,pcp-76.15-9.95,-9.95,-76.15,3068
5693,pcp-76.05-9.95,-9.95,-76.05,2704
5694,pcp-75.95-9.95,-9.95,-75.95,3720
5695,pcp-75.85-9.95,-9.95,-75.85,3067
